,Model,Metric,Time,value,Samples
3000,Implicit,BackwardKL,10,0.30402777,
3001,Implicit,BackwardKL,10,1.9397995,
3002,Implicit,BackwardKL,10,0.039911956,
3003,Implicit,BackwardKL,10,0.12692527,
3004,Implicit,BackwardKL,10,0.23921472,
3005,Implicit,BackwardKL,10,0.1036589,
3006,Implicit,BackwardKL,10,1.1930346,
3007,Implicit,BackwardKL,10,0.13267273,
3008,Implicit,BackwardKL,10,4.423147,
3009,Implicit,BackwardKL,10,0.022363327,
3010,Implicit,BackwardKL,10,0.43396473,
3011,Implicit,BackwardKL,10,3.357251,
3012,Implicit,BackwardKL,10,4.0221863,
3013,Implicit,BackwardKL,10,2.118186,
3014,Implicit,BackwardKL,10,0.561593,
3015,Implicit,BackwardKL,10,0.79028654,
3016,Implicit,BackwardKL,10,0.13627371,
3017,Implicit,BackwardKL,10,1.7234747,
3018,Implicit,BackwardKL,10,0.06793515,
3019,Implicit,BackwardKL,10,0.36711082,
3020,Implicit,BackwardKL,10,0.2288,
3021,Implicit,BackwardKL,10,0.3417166,
3022,Implicit,BackwardKL,10,0.74813384,
3023,Implicit,BackwardKL,10,1.2688961,
3024,Implicit,BackwardKL,10,0.3311993,
3025,Implicit,BackwardKL,10,0.32444993,
3026,Implicit,BackwardKL,10,2.7821038,
3027,Implicit,BackwardKL,10,1.529004,
3028,Implicit,BackwardKL,10,0.08205032,
3029,Implicit,BackwardKL,10,4.8630004,
3030,Implicit,BackwardKL,10,2.508561,
3031,Implicit,BackwardKL,10,0.038110103,
3032,Implicit,BackwardKL,10,0.5967357,
3033,Implicit,BackwardKL,10,0.35572156,
3034,Implicit,BackwardKL,10,1.2091109,
3035,Implicit,BackwardKL,10,4.632885,
3036,Implicit,BackwardKL,10,1.48363,
3037,Implicit,BackwardKL,10,0.19310202,
3038,Implicit,BackwardKL,10,0.827397,
3039,Implicit,BackwardKL,10,2.0396104,
3040,Implicit,BackwardKL,10,1.5254091,
3041,Implicit,BackwardKL,10,0.10357195,
3042,Implicit,BackwardKL,10,1.286179,
3043,Implicit,BackwardKL,10,1.5620282,
3044,Implicit,BackwardKL,10,0.505746,
3045,Implicit,BackwardKL,10,0.13804777,
3046,Implicit,BackwardKL,10,0.04680354,
3047,Implicit,BackwardKL,10,2.434873,
3048,Implicit,BackwardKL,10,0.12317999,
3049,Implicit,BackwardKL,10,0.2273069,
3050,Implicit,BackwardKL,10,3.028558,
3051,Implicit,BackwardKL,10,2.2484846,
3052,Implicit,BackwardKL,10,2.9289355,
3053,Implicit,BackwardKL,10,0.27534088,
3054,Implicit,BackwardKL,10,0.25397715,
3055,Implicit,BackwardKL,10,1.2971345,
3056,Implicit,BackwardKL,10,1.9070123,
3057,Implicit,BackwardKL,10,3.0840657,
3058,Implicit,BackwardKL,10,0.25808704,
3059,Implicit,BackwardKL,10,4.8328156,
3060,Implicit,BackwardKL,10,0.4863478,
3061,Implicit,BackwardKL,10,2.9508982,
3062,Implicit,BackwardKL,10,1.5974782,
3063,Implicit,BackwardKL,10,1.398039,
3064,Implicit,BackwardKL,10,2.629919,
3065,Implicit,BackwardKL,10,1.6175153,
3066,Implicit,BackwardKL,10,1.8614165,
3067,Implicit,BackwardKL,10,2.7313926,
3068,Implicit,BackwardKL,10,1.6659663,
3069,Implicit,BackwardKL,10,0.7521951,
3070,Implicit,BackwardKL,10,0.40814817,
3071,Implicit,BackwardKL,10,0.5611762,
3072,Implicit,BackwardKL,10,4.174931,
3073,Implicit,BackwardKL,10,1.0373061,
3074,Implicit,BackwardKL,10,0.18598312,
3075,Implicit,BackwardKL,10,0.19433145,
3076,Implicit,BackwardKL,10,2.4252155,
3077,Implicit,BackwardKL,10,0.8536967,
3078,Implicit,BackwardKL,10,1.3164729,
3079,Implicit,BackwardKL,10,6.1004515,
3080,Implicit,BackwardKL,10,0.8125991,
3081,Implicit,BackwardKL,10,6.0211053,
3082,Implicit,BackwardKL,10,1.1036347,
3083,Implicit,BackwardKL,10,1.5199686,
3084,Implicit,BackwardKL,10,1.8978833,
3085,Implicit,BackwardKL,10,1.4759493,
3086,Implicit,BackwardKL,10,0.11457248,
3087,Implicit,BackwardKL,10,0.026291002,
3088,Implicit,BackwardKL,10,5.8619556,
3089,Implicit,BackwardKL,10,0.06587398,
3090,Implicit,BackwardKL,10,1.4776287,
3091,Implicit,BackwardKL,10,0.017433865,
3092,Implicit,BackwardKL,10,1.1768934,
3093,Implicit,BackwardKL,10,0.090325356,
3094,Implicit,BackwardKL,10,1.7342285,
3095,Implicit,BackwardKL,10,0.03876169,
3096,Implicit,BackwardKL,10,3.6063359,
3097,Implicit,BackwardKL,10,0.8942586,
3098,Implicit,BackwardKL,10,1.0500119,
3099,Implicit,BackwardKL,10,0.40400627,
3100,Implicit,ForwardKL,10,0.1679598,
3101,Implicit,ForwardKL,10,0.33462793,
3102,Implicit,ForwardKL,10,0.023614924,
3103,Implicit,ForwardKL,10,0.053466976,
3104,Implicit,ForwardKL,10,0.06919536,
3105,Implicit,ForwardKL,10,0.076957114,
3106,Implicit,ForwardKL,10,0.25488752,
3107,Implicit,ForwardKL,10,0.03608886,
3108,Implicit,ForwardKL,10,1.8816876,
3109,Implicit,ForwardKL,10,0.0101252375,
3110,Implicit,ForwardKL,10,0.12445004,
3111,Implicit,ForwardKL,10,0.62091726,
3112,Implicit,ForwardKL,10,0.93384975,
3113,Implicit,ForwardKL,10,0.4059843,
3114,Implicit,ForwardKL,10,0.1647464,
3115,Implicit,ForwardKL,10,0.32890984,
3116,Implicit,ForwardKL,10,0.03462598,
3117,Implicit,ForwardKL,10,0.5073545,
3118,Implicit,ForwardKL,10,0.017990058,
3119,Implicit,ForwardKL,10,0.062423006,
3120,Implicit,ForwardKL,10,0.12313535,
3121,Implicit,ForwardKL,10,0.20475511,
3122,Implicit,ForwardKL,10,0.20832416,
3123,Implicit,ForwardKL,10,0.23159567,
3124,Implicit,ForwardKL,10,0.29397464,
3125,Implicit,ForwardKL,10,0.18108977,
3126,Implicit,ForwardKL,10,0.6162899,
3127,Implicit,ForwardKL,10,0.28366318,
3128,Implicit,ForwardKL,10,0.025275562,
3129,Implicit,ForwardKL,10,1.0152056,
3130,Implicit,ForwardKL,10,0.57200843,
3131,Implicit,ForwardKL,10,0.023046866,
3132,Implicit,ForwardKL,10,0.52306044,
3133,Implicit,ForwardKL,10,0.06719312,
3134,Implicit,ForwardKL,10,1.2066677,
3135,Implicit,ForwardKL,10,1.0197791,
3136,Implicit,ForwardKL,10,0.22495005,
3137,Implicit,ForwardKL,10,0.060752608,
3138,Implicit,ForwardKL,10,0.80882865,
3139,Implicit,ForwardKL,10,0.8776244,
3140,Implicit,ForwardKL,10,0.46288165,
3141,Implicit,ForwardKL,10,0.027766084,
3142,Implicit,ForwardKL,10,0.26851082,
3143,Implicit,ForwardKL,10,0.25585675,
3144,Implicit,ForwardKL,10,0.092651926,
3145,Implicit,ForwardKL,10,0.042572945,
3146,Implicit,ForwardKL,10,0.03209374,
3147,Implicit,ForwardKL,10,0.8915941,
3148,Implicit,ForwardKL,10,0.09311155,
3149,Implicit,ForwardKL,10,0.14744493,
3150,Implicit,ForwardKL,10,0.40065444,
3151,Implicit,ForwardKL,10,0.6620315,
3152,Implicit,ForwardKL,10,0.8852868,
3153,Implicit,ForwardKL,10,0.11512893,
3154,Implicit,ForwardKL,10,0.17183702,
3155,Implicit,ForwardKL,10,0.46885914,
3156,Implicit,ForwardKL,10,1.0587006,
3157,Implicit,ForwardKL,10,0.48749515,
3158,Implicit,ForwardKL,10,0.047556706,
3159,Implicit,ForwardKL,10,4.2974744,
3160,Implicit,ForwardKL,10,0.15078421,
3161,Implicit,ForwardKL,10,0.89463073,
3162,Implicit,ForwardKL,10,0.22351843,
3163,Implicit,ForwardKL,10,0.37199816,
3164,Implicit,ForwardKL,10,0.7510797,
3165,Implicit,ForwardKL,10,0.43989378,
3166,Implicit,ForwardKL,10,0.7345416,
3167,Implicit,ForwardKL,10,0.5045068,
3168,Implicit,ForwardKL,10,0.31561267,
3169,Implicit,ForwardKL,10,0.22041036,
3170,Implicit,ForwardKL,10,0.48344862,
3171,Implicit,ForwardKL,10,0.17604865,
3172,Implicit,ForwardKL,10,1.460118,
3173,Implicit,ForwardKL,10,0.3733344,
3174,Implicit,ForwardKL,10,0.07011624,
3175,Implicit,ForwardKL,10,0.15389517,
3176,Implicit,ForwardKL,10,0.4002242,
3177,Implicit,ForwardKL,10,1.1073108,
3178,Implicit,ForwardKL,10,0.8827173,
3179,Implicit,ForwardKL,10,2.157521,
3180,Implicit,ForwardKL,10,0.13915083,
3181,Implicit,ForwardKL,10,1.5747747,
3182,Implicit,ForwardKL,10,0.43222982,
3183,Implicit,ForwardKL,10,0.7602484,
3184,Implicit,ForwardKL,10,0.48440987,
3185,Implicit,ForwardKL,10,0.32990086,
3186,Implicit,ForwardKL,10,0.02320478,
3187,Implicit,ForwardKL,10,0.01998154,
3188,Implicit,ForwardKL,10,1.8125222,
3189,Implicit,ForwardKL,10,0.055801265,
3190,Implicit,ForwardKL,10,0.4341594,
3191,Implicit,ForwardKL,10,0.011007262,
3192,Implicit,ForwardKL,10,0.4602519,
3193,Implicit,ForwardKL,10,0.036772177,
3194,Implicit,ForwardKL,10,0.37702662,
3195,Implicit,ForwardKL,10,0.02433449,
3196,Implicit,ForwardKL,10,0.8077601,
3197,Implicit,ForwardKL,10,0.7576877,
3198,Implicit,ForwardKL,10,0.28827134,
3199,Implicit,ForwardKL,10,0.13533065,
3200,Implicit,NLL,10,1.2138531,
3201,Implicit,NLL,10,1.8862563,
3202,Implicit,NLL,10,2.4507205,
3203,Implicit,NLL,10,4.2074604,
3204,Implicit,NLL,10,1.7981936,
3205,Implicit,NLL,10,1.2382934,
3206,Implicit,NLL,10,2.3997428,
3207,Implicit,NLL,10,1.277039,
3208,Implicit,NLL,10,3.3124142,
3209,Implicit,NLL,10,1.2578741,
3210,Implicit,NLL,10,4.357771,
3211,Implicit,NLL,10,2.3317451,
3212,Implicit,NLL,10,1.7606263,
3213,Implicit,NLL,10,1.2790856,
3214,Implicit,NLL,10,1.2817436,
3215,Implicit,NLL,10,1.4436746,
3216,Implicit,NLL,10,1.7254025,
3217,Implicit,NLL,10,2.952055,
3218,Implicit,NLL,10,1.9640839,
3219,Implicit,NLL,10,1.5777649,
3220,Implicit,NLL,10,2.2060513,
3221,Implicit,NLL,10,1.2649548,
3222,Implicit,NLL,10,2.2107925,
3223,Implicit,NLL,10,1.2166983,
3224,Implicit,NLL,10,2.1557426,
3225,Implicit,NLL,10,4.9134502,
3226,Implicit,NLL,10,1.2508512,
3227,Implicit,NLL,10,1.1910131,
3228,Implicit,NLL,10,1.0227962,
3229,Implicit,NLL,10,2.6442242,
3230,Implicit,NLL,10,2.0218825,
3231,Implicit,NLL,10,1.6013172,
3232,Implicit,NLL,10,1.1703469,
3233,Implicit,NLL,10,2.7306056,
3234,Implicit,NLL,10,3.490481,
3235,Implicit,NLL,10,3.913251,
3236,Implicit,NLL,10,2.077263,
3237,Implicit,NLL,10,1.4565908,
3238,Implicit,NLL,10,4.388868,
3239,Implicit,NLL,10,2.5031638,
3240,Implicit,NLL,10,1.6328031,
3241,Implicit,NLL,10,0.6213097,
3242,Implicit,NLL,10,1.7610608,
3243,Implicit,NLL,10,2.7156653,
3244,Implicit,NLL,10,3.3140867,
3245,Implicit,NLL,10,3.6297817,
3246,Implicit,NLL,10,1.4665619,
3247,Implicit,NLL,10,1.8812745,
3248,Implicit,NLL,10,1.8717449,
3249,Implicit,NLL,10,1.2205721,
3250,Implicit,NLL,10,4.008506,
3251,Implicit,NLL,10,3.6130655,
3252,Implicit,NLL,10,2.4481735,
3253,Implicit,NLL,10,1.6252934,
3254,Implicit,NLL,10,3.0056634,
3255,Implicit,NLL,10,1.666453,
3256,Implicit,NLL,10,5.466804,
3257,Implicit,NLL,10,2.1543229,
3258,Implicit,NLL,10,2.3113732,
3259,Implicit,NLL,10,8.057479,
3260,Implicit,NLL,10,2.147015,
3261,Implicit,NLL,10,3.0944579,
3262,Implicit,NLL,10,1.037483,
3263,Implicit,NLL,10,3.8868191,
3264,Implicit,NLL,10,3.6296058,
3265,Implicit,NLL,10,3.4156256,
3266,Implicit,NLL,10,3.1929455,
3267,Implicit,NLL,10,2.1072497,
3268,Implicit,NLL,10,1.3512194,
3269,Implicit,NLL,10,1.8902332,
3270,Implicit,NLL,10,4.324836,
3271,Implicit,NLL,10,4.5042086,
3272,Implicit,NLL,10,2.7716885,
3273,Implicit,NLL,10,5.17093,
3274,Implicit,NLL,10,2.0703664,
3275,Implicit,NLL,10,2.7029939,
3276,Implicit,NLL,10,2.5426452,
3277,Implicit,NLL,10,2.988155,
3278,Implicit,NLL,10,2.5446186,
3279,Implicit,NLL,10,2.9137945,
3280,Implicit,NLL,10,1.9582704,
3281,Implicit,NLL,10,4.086561,
3282,Implicit,NLL,10,3.4456558,
3283,Implicit,NLL,10,1.4187735,
3284,Implicit,NLL,10,1.8894852,
3285,Implicit,NLL,10,2.3393102,
3286,Implicit,NLL,10,2.0526557,
3287,Implicit,NLL,10,1.5860903,
3288,Implicit,NLL,10,1.5361127,
3289,Implicit,NLL,10,0.38207015,
3290,Implicit,NLL,10,3.3663933,
3291,Implicit,NLL,10,2.1112008,
3292,Implicit,NLL,10,2.6266537,
3293,Implicit,NLL,10,0.2958559,
3294,Implicit,NLL,10,1.4499885,
3295,Implicit,NLL,10,1.3327532,
3296,Implicit,NLL,10,2.9273925,
3297,Implicit,NLL,10,1.4742671,
3298,Implicit,NLL,10,2.3375568,
3299,Implicit,NLL,10,1.168805,
3300,Implicit,BackwardKL,11,0.36604157,
3301,Implicit,BackwardKL,11,0.893889,
3302,Implicit,BackwardKL,11,1.3580468,
3303,Implicit,BackwardKL,11,0.13519187,
3304,Implicit,BackwardKL,11,0.19469659,
3305,Implicit,BackwardKL,11,0.32024357,
3306,Implicit,BackwardKL,11,0.42316,
3307,Implicit,BackwardKL,11,0.025666803,
3308,Implicit,BackwardKL,11,7.1780243,
3309,Implicit,BackwardKL,11,0.016159415,
3310,Implicit,BackwardKL,11,1.3888663,
3311,Implicit,BackwardKL,11,5.3293242,
3312,Implicit,BackwardKL,11,0.07720588,
3313,Implicit,BackwardKL,11,1.0347018,
3314,Implicit,BackwardKL,11,0.57000244,
3315,Implicit,BackwardKL,11,1.9431143,
3316,Implicit,BackwardKL,11,0.5105368,
3317,Implicit,BackwardKL,11,5.9387317,
3318,Implicit,BackwardKL,11,0.0296673,
3319,Implicit,BackwardKL,11,0.06581326,
3320,Implicit,BackwardKL,11,0.077780426,
3321,Implicit,BackwardKL,11,0.24503496,
3322,Implicit,BackwardKL,11,1.442174,
3323,Implicit,BackwardKL,11,0.5199663,
3324,Implicit,BackwardKL,11,0.13328673,
3325,Implicit,BackwardKL,11,0.71875185,
3326,Implicit,BackwardKL,11,1.0034219,
3327,Implicit,BackwardKL,11,2.3239627,
3328,Implicit,BackwardKL,11,0.27456638,
3329,Implicit,BackwardKL,11,3.0079188,
3330,Implicit,BackwardKL,11,1.1125262,
3331,Implicit,BackwardKL,11,0.35432404,
3332,Implicit,BackwardKL,11,0.45168856,
3333,Implicit,BackwardKL,11,3.0645075,
3334,Implicit,BackwardKL,11,0.5672578,
3335,Implicit,BackwardKL,11,1.8967711,
3336,Implicit,BackwardKL,11,3.5333357,
3337,Implicit,BackwardKL,11,0.31090137,
3338,Implicit,BackwardKL,11,2.1940994,
3339,Implicit,BackwardKL,11,2.4917111,
3340,Implicit,BackwardKL,11,0.34696728,
3341,Implicit,BackwardKL,11,0.32627147,
3342,Implicit,BackwardKL,11,1.1238707,
3343,Implicit,BackwardKL,11,0.66744876,
3344,Implicit,BackwardKL,11,0.42609286,
3345,Implicit,BackwardKL,11,1.1258168,
3346,Implicit,BackwardKL,11,0.0145996995,
3347,Implicit,BackwardKL,11,4.0461645,
3348,Implicit,BackwardKL,11,0.038564045,
3349,Implicit,BackwardKL,11,0.40394384,
3350,Implicit,BackwardKL,11,2.592031,
3351,Implicit,BackwardKL,11,3.2781901,
3352,Implicit,BackwardKL,11,1.7002966,
3353,Implicit,BackwardKL,11,0.2284652,
3354,Implicit,BackwardKL,11,0.0493692,
3355,Implicit,BackwardKL,11,0.52416784,
3356,Implicit,BackwardKL,11,1.4719384,
3357,Implicit,BackwardKL,11,0.35220402,
3358,Implicit,BackwardKL,11,0.32877046,
3359,Implicit,BackwardKL,11,1.6715972,
3360,Implicit,BackwardKL,11,1.1305013,
3361,Implicit,BackwardKL,11,4.0522466,
3362,Implicit,BackwardKL,11,1.1006324,
3363,Implicit,BackwardKL,11,1.358092,
3364,Implicit,BackwardKL,11,1.3013409,
3365,Implicit,BackwardKL,11,1.0730007,
3366,Implicit,BackwardKL,11,0.27118716,
3367,Implicit,BackwardKL,11,4.8684483,
3368,Implicit,BackwardKL,11,2.9893954,
3369,Implicit,BackwardKL,11,2.9428637,
3370,Implicit,BackwardKL,11,1.8405225,
3371,Implicit,BackwardKL,11,0.97171474,
3372,Implicit,BackwardKL,11,2.1897256,
3373,Implicit,BackwardKL,11,0.09917009,
3374,Implicit,BackwardKL,11,0.48324588,
3375,Implicit,BackwardKL,11,0.1526419,
3376,Implicit,BackwardKL,11,1.4016864,
3377,Implicit,BackwardKL,11,2.593867,
3378,Implicit,BackwardKL,11,8.468035,
3379,Implicit,BackwardKL,11,8.202495,
3380,Implicit,BackwardKL,11,0.51125807,
3381,Implicit,BackwardKL,11,0.39313152,
3382,Implicit,BackwardKL,11,2.741487,
3383,Implicit,BackwardKL,11,5.5801477,
3384,Implicit,BackwardKL,11,0.97315174,
3385,Implicit,BackwardKL,11,0.36792773,
3386,Implicit,BackwardKL,11,0.046521556,
3387,Implicit,BackwardKL,11,0.034918617,
3388,Implicit,BackwardKL,11,7.1759553,
3389,Implicit,BackwardKL,11,0.029109038,
3390,Implicit,BackwardKL,11,1.1160419,
3391,Implicit,BackwardKL,11,0.0133427465,
3392,Implicit,BackwardKL,11,1.3998953,
3393,Implicit,BackwardKL,11,0.067692496,
3394,Implicit,BackwardKL,11,2.5413585,
3395,Implicit,BackwardKL,11,0.026436612,
3396,Implicit,BackwardKL,11,6.7441106,
3397,Implicit,BackwardKL,11,0.5948007,
3398,Implicit,BackwardKL,11,0.5551134,
3399,Implicit,BackwardKL,11,0.1371023,
3400,Implicit,ForwardKL,11,0.09400096,
3401,Implicit,ForwardKL,11,0.9507579,
3402,Implicit,ForwardKL,11,0.18910813,
3403,Implicit,ForwardKL,11,0.055551384,
3404,Implicit,ForwardKL,11,0.114982136,
3405,Implicit,ForwardKL,11,0.20999213,
3406,Implicit,ForwardKL,11,0.24372998,
3407,Implicit,ForwardKL,11,0.011777422,
3408,Implicit,ForwardKL,11,1.8915437,
3409,Implicit,ForwardKL,11,0.015075985,
3410,Implicit,ForwardKL,11,0.39349252,
3411,Implicit,ForwardKL,11,0.84777665,
3412,Implicit,ForwardKL,11,0.022445057,
3413,Implicit,ForwardKL,11,0.17970307,
3414,Implicit,ForwardKL,11,0.22268505,
3415,Implicit,ForwardKL,11,0.33029687,
3416,Implicit,ForwardKL,11,0.088961154,
3417,Implicit,ForwardKL,11,1.6450552,
3418,Implicit,ForwardKL,11,0.015537374,
3419,Implicit,ForwardKL,11,0.051435642,
3420,Implicit,ForwardKL,11,0.063161105,
3421,Implicit,ForwardKL,11,0.14981619,
3422,Implicit,ForwardKL,11,0.32531855,
3423,Implicit,ForwardKL,11,0.17522417,
3424,Implicit,ForwardKL,11,0.15132627,
3425,Implicit,ForwardKL,11,0.3692184,
3426,Implicit,ForwardKL,11,0.23739424,
3427,Implicit,ForwardKL,11,0.44488588,
3428,Implicit,ForwardKL,11,0.122454755,
3429,Implicit,ForwardKL,11,1.1295923,
3430,Implicit,ForwardKL,11,0.17698433,
3431,Implicit,ForwardKL,11,0.09632262,
3432,Implicit,ForwardKL,11,0.22867246,
3433,Implicit,ForwardKL,11,0.52504426,
3434,Implicit,ForwardKL,11,0.1592029,
3435,Implicit,ForwardKL,11,0.39584714,
3436,Implicit,ForwardKL,11,0.6470312,
3437,Implicit,ForwardKL,11,0.12428155,
3438,Implicit,ForwardKL,11,0.36236367,
3439,Implicit,ForwardKL,11,0.49754652,
3440,Implicit,ForwardKL,11,0.13994326,
3441,Implicit,ForwardKL,11,0.22872044,
3442,Implicit,ForwardKL,11,0.30774772,
3443,Implicit,ForwardKL,11,0.13683492,
3444,Implicit,ForwardKL,11,0.07828767,
3445,Implicit,ForwardKL,11,0.95462155,
3446,Implicit,ForwardKL,11,0.013342333,
3447,Implicit,ForwardKL,11,1.619959,
3448,Implicit,ForwardKL,11,0.014824808,
3449,Implicit,ForwardKL,11,0.16267242,
3450,Implicit,ForwardKL,11,0.37708,
3451,Implicit,ForwardKL,11,0.6427909,
3452,Implicit,ForwardKL,11,0.5430117,
3453,Implicit,ForwardKL,11,0.10699962,
3454,Implicit,ForwardKL,11,0.013191839,
3455,Implicit,ForwardKL,11,0.24797802,
3456,Implicit,ForwardKL,11,0.26957467,
3457,Implicit,ForwardKL,11,0.07175776,
3458,Implicit,ForwardKL,11,0.11676735,
3459,Implicit,ForwardKL,11,0.28316617,
3460,Implicit,ForwardKL,11,0.23549353,
3461,Implicit,ForwardKL,11,0.9419659,
3462,Implicit,ForwardKL,11,0.18782549,
3463,Implicit,ForwardKL,11,0.26298502,
3464,Implicit,ForwardKL,11,0.41111884,
3465,Implicit,ForwardKL,11,0.22301282,
3466,Implicit,ForwardKL,11,0.36938238,
3467,Implicit,ForwardKL,11,1.1595199,
3468,Implicit,ForwardKL,11,0.570802,
3469,Implicit,ForwardKL,11,0.4017625,
3470,Implicit,ForwardKL,11,0.30305907,
3471,Implicit,ForwardKL,11,0.4398157,
3472,Implicit,ForwardKL,11,1.2661289,
3473,Implicit,ForwardKL,11,0.02157933,
3474,Implicit,ForwardKL,11,0.10417226,
3475,Implicit,ForwardKL,11,0.042476557,
3476,Implicit,ForwardKL,11,0.18948129,
3477,Implicit,ForwardKL,11,3.3136759,
3478,Implicit,ForwardKL,11,2.8716755,
3479,Implicit,ForwardKL,11,2.1645303,
3480,Implicit,ForwardKL,11,0.09174159,
3481,Implicit,ForwardKL,11,0.14134027,
3482,Implicit,ForwardKL,11,0.824301,
3483,Implicit,ForwardKL,11,1.8431199,
3484,Implicit,ForwardKL,11,0.14852251,
3485,Implicit,ForwardKL,11,0.11799228,
3486,Implicit,ForwardKL,11,0.012461137,
3487,Implicit,ForwardKL,11,0.027083736,
3488,Implicit,ForwardKL,11,2.2140307,
3489,Implicit,ForwardKL,11,0.029645588,
3490,Implicit,ForwardKL,11,0.3112443,
3491,Implicit,ForwardKL,11,0.007897401,
3492,Implicit,ForwardKL,11,0.40975392,
3493,Implicit,ForwardKL,11,0.052740827,
3494,Implicit,ForwardKL,11,0.5911746,
3495,Implicit,ForwardKL,11,0.018818853,
3496,Implicit,ForwardKL,11,1.5524578,
3497,Implicit,ForwardKL,11,0.46474516,
3498,Implicit,ForwardKL,11,0.14596587,
3499,Implicit,ForwardKL,11,0.0764105,
3500,Implicit,NLL,11,1.8055632,
3501,Implicit,NLL,11,5.53517,
3502,Implicit,NLL,11,1.3548787,
3503,Implicit,NLL,11,3.1395073,
3504,Implicit,NLL,11,1.4235984,
3505,Implicit,NLL,11,1.2653569,
3506,Implicit,NLL,11,5.432331,
3507,Implicit,NLL,11,2.0484438,
3508,Implicit,NLL,11,2.415214,
3509,Implicit,NLL,11,1.7956086,
3510,Implicit,NLL,11,1.2313771,
3511,Implicit,NLL,11,1.412214,
3512,Implicit,NLL,11,2.2494617,
3513,Implicit,NLL,11,2.1870313,
3514,Implicit,NLL,11,2.4092698,
3515,Implicit,NLL,11,1.0604535,
3516,Implicit,NLL,11,1.247122,
3517,Implicit,NLL,11,1.4261495,
3518,Implicit,NLL,11,1.2473431,
3519,Implicit,NLL,11,2.6645632,
3520,Implicit,NLL,11,1.6744509,
3521,Implicit,NLL,11,1.1358509,
3522,Implicit,NLL,11,3.2327433,
3523,Implicit,NLL,11,1.6408259,
3524,Implicit,NLL,11,0.7363443,
3525,Implicit,NLL,11,2.4196222,
3526,Implicit,NLL,11,3.234381,
3527,Implicit,NLL,11,2.6689868,
3528,Implicit,NLL,11,1.0944611,
3529,Implicit,NLL,11,1.7194791,
3530,Implicit,NLL,11,1.1642898,
3531,Implicit,NLL,11,1.7400553,
3532,Implicit,NLL,11,3.5856628,
3533,Implicit,NLL,11,2.9952397,
3534,Implicit,NLL,11,1.6487143,
3535,Implicit,NLL,11,1.5092025,
3536,Implicit,NLL,11,2.879413,
3537,Implicit,NLL,11,3.4576356,
3538,Implicit,NLL,11,1.2397387,
3539,Implicit,NLL,11,1.9739215,
3540,Implicit,NLL,11,1.4585093,
3541,Implicit,NLL,11,1.0724717,
3542,Implicit,NLL,11,2.937158,
3543,Implicit,NLL,11,2.0369282,
3544,Implicit,NLL,11,0.9972712,
3545,Implicit,NLL,11,1.8455772,
3546,Implicit,NLL,11,0.9269999,
3547,Implicit,NLL,11,2.6785486,
3548,Implicit,NLL,11,1.5538983,
3549,Implicit,NLL,11,2.0253277,
3550,Implicit,NLL,11,2.1929462,
3551,Implicit,NLL,11,3.0663161,
3552,Implicit,NLL,11,2.7254965,
3553,Implicit,NLL,11,2.1780005,
3554,Implicit,NLL,11,2.316772,
3555,Implicit,NLL,11,1.5128858,
3556,Implicit,NLL,11,1.7771502,
3557,Implicit,NLL,11,2.5861077,
3558,Implicit,NLL,11,2.382137,
3559,Implicit,NLL,11,0.2848039,
3560,Implicit,NLL,11,2.060835,
3561,Implicit,NLL,11,5.0155706,
3562,Implicit,NLL,11,2.492033,
3563,Implicit,NLL,11,1.0921701,
3564,Implicit,NLL,11,4.259411,
3565,Implicit,NLL,11,0.6339887,
3566,Implicit,NLL,11,0.060265865,
3567,Implicit,NLL,11,2.5609157,
3568,Implicit,NLL,11,2.1662126,
3569,Implicit,NLL,11,1.8101438,
3570,Implicit,NLL,11,2.5150166,
3571,Implicit,NLL,11,4.125685,
3572,Implicit,NLL,11,1.0112977,
3573,Implicit,NLL,11,1.7891313,
3574,Implicit,NLL,11,2.5034513,
3575,Implicit,NLL,11,2.726727,
3576,Implicit,NLL,11,1.82438,
3577,Implicit,NLL,11,2.4531245,
3578,Implicit,NLL,11,4.7231383,
3579,Implicit,NLL,11,3.7415018,
3580,Implicit,NLL,11,1.2002045,
3581,Implicit,NLL,11,1.7383925,
3582,Implicit,NLL,11,2.8439465,
3583,Implicit,NLL,11,3.6383762,
3584,Implicit,NLL,11,3.3690672,
3585,Implicit,NLL,11,3.1649892,
3586,Implicit,NLL,11,1.8518922,
3587,Implicit,NLL,11,1.9569702,
3588,Implicit,NLL,11,4.1067343,
3589,Implicit,NLL,11,0.9362519,
3590,Implicit,NLL,11,2.6518817,
3591,Implicit,NLL,11,1.3128017,
3592,Implicit,NLL,11,1.5127629,
3593,Implicit,NLL,11,1.319808,
3594,Implicit,NLL,11,2.2061014,
3595,Implicit,NLL,11,1.3464369,
3596,Implicit,NLL,11,3.3108916,
3597,Implicit,NLL,11,1.3767695,
3598,Implicit,NLL,11,1.5010093,
3599,Implicit,NLL,11,2.7086964,
3600,Implicit,BackwardKL,12,0.40384606,
3601,Implicit,BackwardKL,12,3.9928262,
3602,Implicit,BackwardKL,12,1.562652,
3603,Implicit,BackwardKL,12,0.19104442,
3604,Implicit,BackwardKL,12,0.25970712,
3605,Implicit,BackwardKL,12,0.22855842,
3606,Implicit,BackwardKL,12,0.76791656,
3607,Implicit,BackwardKL,12,0.013378995,
3608,Implicit,BackwardKL,12,5.509667,
3609,Implicit,BackwardKL,12,0.014626899,
